period,org_code,type,attendances,breaches,admissions
2016-09-01,R1D,other,2167,0,0
2016-09-01,Y02568,other,3519,0,0
2016-09-01,Y02615,other,5105,0,0
2016-09-01,RJC,1,5230,279,1587
2016-09-01,RJC,other,698,0,0
2016-09-01,RAJ,1,8485,1661,2125
2016-09-01,Y02961,other,3308,0,0
2016-09-01,RNA,1,8612,677,2407
2016-09-01,RNA,other,5750,0,0
2016-09-01,RQW,1,8196,2258,1352
2016-09-01,RQW,other,189,1,0
2016-09-01,RCX,1,5325,191,1920
2016-09-01,RL4,1,10999,1123,2556
2016-09-01,RL4,other,7409,7,0
2016-09-01,RWD,1,12673,2737,3392
2016-09-01,RRK,1,9578,1751,2693
2016-09-01,RKB,1,11266,1502,3835
2016-09-01,RKB,2,1981,25,93
2016-09-01,RKB,other,2325,8,5
2016-09-01,RWE,1,12668,3818,3448
2016-09-01,RWE,2,1816,31,8
2016-09-01,RWE,other,5069,83,219
2016-09-01,RJE,1,14011,3986,4183
2016-09-01,RJE,2,423,0,0
2016-09-01,RJE,other,4903,6,0
2016-09-01,RBK,1,6159,1312,1854
2016-09-01,RBK,other,3538,0,0
2016-09-01,ATQ02,other,3690,0,0
2016-09-01,RWG,1,7677,1723,2807
2016-09-01,RWG,other,4224,38,0
2016-09-01,RGR,1,5717,674,1979
2016-09-01,RWP,1,9872,2721,2687
2016-09-01,RWP,other,5915,0,0
2016-09-01,R1A,2,734,0,0
2016-09-01,RLQ,1,4570,1078,1045
2016-09-01,RLQ,other,2772,0,0
2016-09-01,REM,1,6937,2128,2130
2016-09-01,REM,other,6755,0,0
2016-09-01,RCF,1,4723,409,928
2016-09-01,RBS,1,4625,173,1025
2016-09-01,RFF,1,6962,369,1995
2016-09-01,RXL,1,7332,1769,1927
2016-09-01,RXL,other,9308,7,0
2016-09-01,RMC,1,9293,1201,2177
2016-09-01,RAE,1,11070,1308,2778
2016-09-01,NNF09,other,1143,0,0
2016-09-01,RY2,other,7697,86,0
2016-09-01,RWY,1,12911,725,2489
2016-09-01,NTP08,other,3651,0,0
2016-09-01,RW3,1,12756,1928,3787
2016-09-01,RW3,2,3706,7,164
2016-09-01,RW3,other,10129,21,150
2016-09-01,RLN,1,7076,708,2725
2016-09-01,RLN,2,2254,12,32
2016-09-01,RLN,other,2500,3,0
2016-09-01,RJR,1,6246,766,1600
2016-09-01,RJR,other,624,1,0
2016-09-01,RXP,1,10859,1077,3079
2016-09-01,RXP,other,12411,0,0
2016-09-01,RNN,other,1276,9,0
2016-09-01,RP5,1,11409,840,3305
2016-09-01,RP5,other,2894,0,290
2016-09-01,RJN,1,4140,680,977
2016-09-01,RJN,other,329,0,0
2016-09-01,RXR,1,9259,2181,3204
2016-09-01,RXR,other,5782,421,43
2016-09-01,NNF28,other,456,0,0
2016-09-01,RR7,1,7239,315,1545
2016-09-01,RR7,other,2117,1,0
2016-09-01,RCD,1,4015,185,857
2016-09-01,RCD,other,931,0,0
2016-09-01,RWA,1,11011,1635,1587
2016-09-01,RWA,other,1368,0,0
2016-09-01,RV9,other,1804,2,0
2016-09-01,RXN,1,7527,1119,1793
2016-09-01,RXN,other,3247,17,99
2016-09-01,Y01231,other,2489,0,0
2016-09-01,RR8,1,17863,2024,6265
2016-09-01,RR8,other,2227,0,0
2016-09-01,Y02875,other,3686,0,0
2016-09-01,RY1,other,1948,0,0
2016-09-01,REP,2,1164,8,120
2016-09-01,Y01069,other,2806,0,0
2016-09-01,RBT,1,5235,571,1900
2016-09-01,RBT,other,2052,0,0
2016-09-01,RXF,1,19679,3083,4321
2016-09-01,RNL,1,7804,887,1922
2016-09-01,RVW,1,6016,386,1612
2016-09-01,RVW,other,1834,2,3
2016-09-01,RTV,other,1739,0,0
2016-09-01,NLO01,other,5825,40,0
2016-09-01,RJL,1,11207,981,2463
2016-09-01,RJL,other,1647,3,0
2016-09-01,RTF,1,14706,738,3960
2016-09-01,RTF,other,2181,4,1
2016-09-01,RW6,1,22098,3871,4625
2016-09-01,RW6,other,4081,135,122
2016-09-01,RT2,other,4846,1,0
2016-09-01,RQ6,1,7619,2113,2105
2016-09-01,RQ6,2,1891,9,55
2016-09-01,RQ6,other,10282,0,0
2016-09-01,RM3,1,8252,661,2696
2016-09-01,RCU,1,4482,70,635
2016-09-01,RHQ,1,9270,1298,2646
2016-09-01,RHQ,2,1199,1,0
2016-09-01,RHQ,other,6544,0,0
2016-09-01,RTR,1,10703,571,1920
2016-09-01,RTR,other,5247,0,26
2016-09-01,RE9,1,4952,403,1222
2016-09-01,RE9,other,678,4,0
2016-09-01,RVY,1,6436,953,1875
2016-09-01,RVY,other,4839,6,0
2016-09-01,RBN,1,8493,1728,3252
2016-09-01,RBN,other,5449,16,0
2016-09-01,RWJ,1,8008,2309,2270
2016-09-01,RMP,1,7110,1224,1710
2016-09-01,RTD,1,10138,536,2255
2016-09-01,RTD,2,1739,18,24
2016-09-01,RTD,other,4176,0,3
2016-09-01,RFR,1,6439,466,1302
2016-09-01,RM2,1,8183,426,2575
2016-09-01,RTX,1,7384,1556,2053
2016-09-01,RTX,other,1573,64,98
2016-09-01,RWW,1,6729,533,2610
2016-09-01,RWW,other,3582,8,0
2016-09-01,RY7,other,4993,8,0
2016-09-01,RBL,1,7832,1108,2334
2016-09-01,RBL,other,2202,3,0
2016-09-01,AJN,other,1762,0,0
2016-09-01,RRF,1,7256,584,1809
2016-09-01,RCB,1,9121,1451,3272
2016-09-01,RCB,other,7250,35,0
2016-09-01,RTK,1,8165,940,1957
2016-09-01,RTK,other,1406,0,0
2016-09-01,Y02688,other,3034,0,0
2016-09-01,NQT10,other,3166,0,0
2016-09-01,RWX,other,5578,0,0
2016-09-01,RXH,1,12501,2216,3261
2016-09-01,RXH,2,1135,0,19
2016-09-01,NLW,other,5073,79,0
2016-09-01,RXQ,1,6932,932,2867
2016-09-01,RXQ,2,1284,0,482
2016-09-01,RXQ,other,3675,26,0
2016-09-01,Y00058,other,2576,6,0
2016-09-01,NLT02,other,1291,0,0
2016-09-01,RJ8,other,9635,13,2
2016-09-01,RN7,1,8390,768,2301
2016-09-01,RN7,other,1793,2,0
2016-09-01,RBD,1,3686,260,1275
2016-09-01,RDY,other,5883,11,0
2016-09-01,RVV,1,12873,2811,3150
2016-09-01,RVV,other,5033,17,1161
2016-09-01,RXC,1,9470,1846,2435
2016-09-01,RDU,1,19981,829,6141
2016-09-01,R1J,other,6129,26,2
2016-09-01,RTE,1,11303,1250,3457
2016-09-01,RN3,1,6865,1245,2203
2016-09-01,RN3,other,5360,38,0
2016-09-01,RN5,1,9023,1026,2206
2016-09-01,RN5,other,1294,0,0
2016-09-01,NDA57,other,739,6,0
2016-09-01,R1F,1,3634,743,800
2016-09-01,R1F,other,1612,0,0
2016-09-01,RYY,other,10978,3,0
2016-09-01,NR5,other,3961,0,0
2016-09-01,RWF,1,11939,1499,3355
2016-09-01,RWF,other,2165,0,0
2016-09-01,RPA,1,9699,1830,2028
2016-09-01,RVJ,1,7329,1194,2598
2016-09-01,RBZ,1,3705,417,1138
2016-09-01,RBZ,other,5943,0,0
2016-09-01,L83087,other,180,0,0
2016-09-01,RNU,other,3354,80,0
2016-09-01,RTH,1,10914,2169,3188
2016-09-01,RTH,2,1696,0,65
2016-09-01,NLX02,other,637,0,0
2016-09-01,RK9,1,8166,1321,2710
2016-09-01,RK9,2,287,1,0
2016-09-01,RD3,1,5527,500,1666
2016-09-01,RHU,1,9274,2382,3013
2016-09-01,RHU,2,855,1,0
2016-09-01,RHU,other,1954,2,6
2016-09-01,RPC,other,961,13,33
2016-09-01,RHW,1,9120,1007,3296
2016-09-01,RHW,2,1339,14,6
2016-09-01,REF,1,5984,1436,2527
2016-09-01,REF,other,1687,17,12
2016-09-01,RH8,1,8358,950,1803
2016-09-01,RA2,1,5956,1043,2030
2016-09-01,RD1,1,6069,821,1982
2016-09-01,RD1,other,910,11,96
2016-09-01,RNZ,1,4008,311,1029
2016-09-01,RNZ,2,326,0,0
2016-09-01,Y02666,other,1314,0,0
2016-09-01,RH5,other,7706,47,0
2016-09-01,NTP11,other,4409,7,0
2016-09-01,RW1,other,2514,22,4
2016-09-01,NTPAD,other,4792,6,0
2016-09-01,RTP,1,7950,283,2349
2016-09-01,RDR,other,9245,192,0
2016-09-01,RBA,1,5589,670,1739
2016-09-01,AAH,other,244,0,0
2016-09-01,RDZ,1,6352,427,1767
2016-09-01,RDZ,2,1564,0,8
2016-09-01,RA9,1,6142,698,2479
2016-09-01,RA9,other,3297,0,1
2016-09-01,RHM,1,8147,563,3043
2016-09-01,RHM,2,1590,7,11
2016-09-01,RA7,1,8753,1334,2712
2016-09-01,RA7,2,1889,14,15
2016-09-01,RYR,1,11753,523,3238
2016-09-01,RYR,other,965,3,0
2016-09-01,RA3,1,4617,957,975
2016-09-01,NDA56,other,2706,23,0
2016-09-01,G82071,other,2254,0,0
2016-09-01,NDA55,other,3143,2,0
2016-09-01,NLX24,other,1582,17,0
2016-09-01,RA4,1,3767,236,871
2016-08-01,RF4,1,18825,1724,4271
2016-08-01,RF4,2,689,16,0
2016-08-01,RF4,other,2594,2,0
2016-08-01,R1H,1,27117,3889,6570
2016-08-01,R1H,2,704,2,0
2016-08-01,R1H,other,9374,93,0
2016-08-01,AD913,other,4091,1,0
2016-08-01,RYX,other,17656,38,0
2016-08-01,RQM,1,15084,1110,3198
2016-08-01,RQM,other,6636,20,0
2016-08-01,RJ6,1,5617,597,1658
2016-08-01,RJ6,other,3982,30,0
2016-08-01,Y02696,other,754,0,0
2016-08-01,NX122,other,2238,0,0
2016-08-01,RVR,1,11602,457,2957
2016-08-01,RVR,2,454,2,6
2016-08-01,RJ1,1,11956,1685,3086
2016-08-01,RJ1,2,697,0,0
2016-08-01,RJ1,other,2752,6,0
2016-08-01,Y03082,other,3614,0,0
2016-08-01,RQX,1,9684,339,1522
2016-08-01,RY9,other,4459,0,0
2016-08-01,RYJ,1,9228,2037,3307
2016-08-01,RYJ,2,3869,63,11
2016-08-01,RYJ,other,10566,89,0
2016-08-01,RJZ,1,16316,2572,4394
2016-08-01,RJZ,2,1995,6,0
2016-08-01,RJZ,other,5030,180,0
2016-08-01,RAX,1,8210,799,1557
2016-08-01,RAX,2,1017,0,0
2016-08-01,RJ2,1,16375,2918,4413
2016-08-01,RJ2,other,5336,143,0
2016-08-01,R1K,1,11421,2179,5113
2016-08-01,R1K,other,15490,62,0
2016-08-01,RP6,2,8474,197,46
2016-08-01,RAT,other,4889,10,0
2016-08-01,RAP,1,12147,911,2656
2016-08-01,Y02973,other,668,0,0
2016-08-01,Y02585,other,793,3,0
2016-08-01,AF003,other,522,0,0
2016-08-01,AF002,other,657,0,0
2016-08-01,RAL,1,17629,2066,3636
2016-08-01,RAL,other,3006,0,0
2016-08-01,Y03047,other,1721,0,0
2016-08-01,RJ7,1,12469,1003,3685
2016-08-01,RJ7,other,1345,0,0
2016-08-01,F84747,other,2471,0,0
2016-08-01,RAS,1,4913,2041,1481
2016-08-01,RAS,other,7772,25,0
2016-08-01,Y03094,other,3121,0,0
2016-08-01,E84068,other,2789,0,0
2016-08-01,RKE,1,7513,545,1262
2016-08-01,RRV,1,11302,1066,1973
2016-08-01,Y02147,other,8860,0,0
2016-08-01,Y03201,other,2417,0,0
2016-08-01,NL7,other,4176,0,0
2016-08-01,RDD,1,10678,1272,2080
2016-08-01,RC1,1,5864,508,1686
2016-08-01,RYW,2,160,7,0
2016-08-01,M85813,other,3267,0,0
2016-08-01,RQ3,1,3823,16,790
2016-08-01,RJF,1,5376,1220,1598
2016-08-01,RJF,other,4508,1,3
2016-08-01,RGT,1,9040,1558,3087
2016-08-01,RGT,other,3210,0,0
2016-08-01,RFS,1,6673,896,1871
2016-08-01,NQ108,other,3014,4,0
2016-08-01,RDE,1,7171,1322,2401
2016-08-01,Y03571,other,5436,9,0
2016-08-01,Y02613,other,3747,0,0
2016-08-01,RTG,1,10971,1313,3242
2016-08-01,RTG,other,4051,0,0
2016-08-01,RY8,other,5081,1,0
2016-08-01,NNJ,other,1618,0,0
2016-08-01,RWH,1,8540,2243,2961
2016-08-01,RWH,other,4307,0,0
2016-08-01,NAX,other,689,0,0
2016-08-01,NQ106,other,750,2,0
2016-08-01,RLT,1,6056,278,1087
2016-08-01,NTPAL,other,1878,0,0
2016-08-01,Y02662,other,1585,0,0
2016-08-01,NEH06,other,1877,0,0
2016-08-01,RR1,1,18017,1688,5605
2016-08-01,RR1,other,3558,27,1199
2016-08-01,RY4,other,845,0,0
2016-08-01,RQQ,1,3875,677,930
2016-08-01,RGQ,1,7442,667,1961
2016-08-01,RGQ,other,602,0,145
2016-08-01,RGP,1,6789,718,1175
2016-08-01,RNQ,1,7365,951,2337
2016-08-01,C82038,other,512,0,0
2016-08-01,RY5,other,14094,187,52
2016-08-01,NJS05,other,3710,37,0
2016-08-01,RC9,1,7933,96,2347
2016-08-01,RC9,other,3333,0,0
2016-08-01,C82009,other,354,0,0
2016-08-01,NLO11,other,638,4,0
2016-08-01,NLO09,other,481,0,0
2016-08-01,RQ8,1,7648,1537,2047
2016-08-01,RQ8,other,383,9,0
2016-08-01,RD8,1,7055,1022,1368
2016-08-01,RD8,other,4521,0,0
2016-08-01,RM1,1,10060,1296,2669
2016-08-01,RM1,other,1349,0,0
2016-08-01,Y02646,other,4901,0,0
2016-08-01,RGN,1,7835,941,2146
2016-08-01,RGN,other,781,1,0
2016-08-01,RNS,1,8553,697,2585
2016-08-01,RNS,2,964,16,0
2016-08-01,NMH01,other,5678,0,0
2016-08-01,NR3,other,4892,49,0
2016-08-01,RX1,1,13915,4788,3756
2016-08-01,RX1,2,1674,19,0
2016-08-01,RX1,other,281,2,0
2016-08-01,NLO10,other,2655,3,0
2016-08-01,C82010,other,320,0,0
2016-08-01,NLO12,other,289,1,0
2016-08-01,Y02428,other,1861,0,0
2016-08-01,RXK,1,13315,1853,2802
2016-08-01,RXK,2,2128,31,25
2016-08-01,RXK,other,2803,0,0
2016-08-01,RK5,1,8894,482,2447
2016-08-01,RK5,other,3282,24,9
2016-08-01,RXW,1,10201,2113,2128
2016-08-01,RXW,other,1642,0,0
2016-08-01,R1D,2,403,0,0
2016-08-01,R1D,other,2112,0,0
2016-08-01,Y02568,other,3508,0,0
2016-08-01,Y02615,other,4852,0,0
2016-08-01,RJC,1,5056,189,1596
2016-08-01,RJC,other,722,0,0
2016-08-01,RAJ,1,8525,1162,2252
2016-08-01,Y02961,other,3214,0,0
2016-08-01,RNA,1,8575,603,2657
2016-08-01,RNA,other,5807,0,0
2016-08-01,RQW,1,8144,1970,1418
2016-08-01,RQW,other,168,0,0
2016-08-01,RCX,1,5455,270,1900
2016-08-01,RL4,1,10700,1768,2537
2016-08-01,RL4,other,4279,0,0
2016-08-01,RWD,1,13375,2969,3517
2016-08-01,RRK,1,9584,1771,2754
2016-08-01,RKB,1,10892,1546,3802
2016-08-01,RKB,2,1846,16,86
2016-08-01,RKB,other,2255,14,0
2016-08-01,RWE,1,12098,3716,3319
2016-08-01,RWE,2,1844,71,10
2016-08-01,RWE,other,5435,72,216
2016-08-01,RJE,1,14568,3214,4230
2016-08-01,RJE,2,439,0,0
2016-08-01,RJE,other,4802,39,0
2016-08-01,RBK,1,5747,1223,1759
2016-08-01,RBK,other,3498,5,0
2016-08-01,ATQ02,other,3572,0,0
2016-08-01,RWG,1,7363,1672,2695
2016-08-01,RWG,other,4148,55,0
2016-08-01,RGR,1,5712,652,1924
2016-08-01,NLO20,other,3217,25,0
2016-08-01,RWP,1,10161,2581,2807
2016-08-01,RWP,other,5631,1,0
2016-08-01,R1A,2,775,0,0
2016-08-01,RLQ,1,4612,1234,969
2016-08-01,RLQ,other,3172,0,0
2016-08-01,REM,1,7126,2169,2125
2016-08-01,REM,other,6518,0,0
2016-08-01,RCF,1,4765,533,1050
2016-08-01,RBS,1,3795,62,845
2016-08-01,RFF,1,6816,319,1908
2016-08-01,RXL,1,7524,1377,1961
2016-08-01,RXL,other,9588,3,0
2016-08-01,RMC,1,9265,1287,2150
2016-08-01,RAE,1,10849,1075,2664
2016-08-01,NNF09,other,1185,0,0
2016-08-01,RY2,other,7795,71,0
2016-08-01,RWY,1,12155,653,2434
2016-08-01,NTP08,other,3645,0,0
2016-08-01,RW3,1,11714,1487,3585
2016-08-01,RW3,2,3682,3,180
2016-08-01,RW3,other,9341,14,176
2016-08-01,RLN,1,6604,681,2628
2016-08-01,RLN,2,2350,3,34
2016-08-01,RLN,other,2471,0,0
2016-08-01,RJR,1,6034,627,1568
2016-08-01,RJR,other,759,1,0
2016-08-01,RXP,1,10674,982,3139
2016-08-01,RXP,other,12144,0,0
2016-08-01,RNN,other,1475,29,0
2016-08-01,RP5,1,11447,1144,3361
2016-08-01,RP5,other,2768,0,236
2016-08-01,RJN,1,4081,748,939
2016-08-01,RJN,other,352,0,0
2016-08-01,RXR,1,9046,2793,3012
2016-08-01,RXR,other,5650,453,47
2016-08-01,NNF28,other,421,0,0
2016-08-01,RR7,1,7003,258,1578
2016-08-01,RR7,other,2228,0,0
2016-08-01,RCD,1,4013,250,851
2016-08-01,RCD,other,881,1,0
2016-08-01,RWA,1,10814,1620,1513
2016-08-01,RWA,other,1305,1,0
2016-08-01,RV9,other,2277,1,0
2016-08-01,RXN,1,7505,1708,1865
2016-08-01,RXN,other,3194,13,159
2016-08-01,Y01231,other,2394,0,0
2016-08-01,RR8,1,17006,1615,6333
2016-08-01,RR8,other,2075,0,0
2016-08-01,Y02875,other,3457,0,0
2016-08-01,RY1,other,1571,1,0
2016-08-01,REP,2,1098,21,127
2016-08-01,Y01069,other,2969,0,0
2016-08-01,RBT,1,5238,501,1926
2016-08-01,RBT,other,2069,0,0
2016-08-01,RXF,1,19201,3117,4185
2016-08-01,RNL,1,7823,778,1877
2016-08-01,RVW,1,5657,242,1443
2016-08-01,RVW,other,1635,2,1
2016-08-01,RTV,other,1665,0,0
2016-08-01,NLO01,other,5921,30,0
2016-08-01,RJL,1,11295,1250,2573
2016-08-01,RJL,other,1698,3,0
2016-08-01,RTF,1,14638,829,3767
2016-08-01,RTF,other,2462,4,0
2016-08-01,RW6,1,21117,3132,4764
2016-08-01,RW6,other,3979,100,140
2016-08-01,RT2,other,4638,0,0
2016-08-01,RQ6,1,7910,1818,2342
2016-08-01,RQ6,2,1866,0,79
2016-08-01,RQ6,other,10453,0,0
2016-08-01,RM3,1,8149,808,2681
2016-08-01,RCU,1,3464,59,497
2016-08-01,RHQ,1,9191,945,2671
2016-08-01,RHQ,2,1238,0,1
2016-08-01,RHQ,other,6241,0,4
2016-08-01,RTR,1,10727,428,1975
2016-08-01,RTR,other,5306,0,22
2016-08-01,RE9,1,4914,466,1253
2016-08-01,RE9,other,683,5,0
2016-08-01,RVY,1,5957,643,1825
2016-08-01,RVY,other,4803,20,0
2016-08-01,RBN,1,8359,2015,3128
2016-08-01,RBN,other,5450,4,0
2016-08-01,RWJ,1,7766,1778,2345
2016-08-01,RMP,1,6799,646,1767
2016-08-01,RTD,1,9540,503,2307
2016-08-01,RTD,2,1926,34,18
2016-08-01,RTD,other,4264,0,4
2016-08-01,RFR,1,6316,313,1380
2016-08-01,RM2,1,8083,728,2607
2016-08-01,RTX,1,7629,1515,2215
2016-08-01,RTX,other,1598,52,138
2016-08-01,RWW,1,6847,732,2617
2016-08-01,RWW,other,2285,1,2
2016-08-01,RY7,other,5299,21,0
2016-08-01,RBL,1,7919,1093,2400
2016-08-01,RBL,other,2439,2,0
2016-08-01,AJN,other,1675,0,0
2016-08-01,RRF,1,7353,585,1857
2016-08-01,RCB,1,9180,1600,3263
2016-08-01,RCB,other,8205,47,0
2016-08-01,RTK,1,7974,923,1822
2016-08-01,RTK,other,1250,0,0
2016-08-01,Y02688,other,3059,3,0
2016-08-01,NQT10,other,3462,0,0
2016-08-01,RWX,other,5436,0,0
2016-08-01,RXH,1,12532,2579,3283
2016-08-01,RXH,2,1157,0,22
2016-08-01,NLW,other,5152,51,0
2016-08-01,RXQ,1,6649,850,2645
2016-08-01,RXQ,2,1199,0,407
2016-08-01,RXQ,other,3618,4,0
2016-08-01,Y00058,other,2772,4,0
2016-08-01,NLT02,other,1184,0,0
2016-08-01,RJ8,other,11778,23,2
2016-08-01,RN7,1,8260,1136,2116
2016-08-01,RN7,other,1771,1,0
2016-08-01,RBD,1,4047,490,1256
2016-08-01,RDY,other,6984,9,2
2016-08-01,RVV,1,12876,3155,3272
2016-08-01,RVV,other,5084,29,1190
2016-08-01,RXC,1,9711,1994,2533
2016-08-01,RDU,1,19460,2230,5754
2016-08-01,R1J,other,6611,31,1
2016-08-01,RTE,1,11335,1059,3597
2016-08-01,RN3,1,6546,1192,2260
2016-08-01,RN3,other,5617,11,0
2016-08-01,RN5,1,9085,1311,2272
2016-08-01,RN5,other,1204,0,0
2016-08-01,NDA57,other,753,1,0
2016-08-01,R1F,1,4097,765,803
2016-08-01,R1F,other,2009,0,0
2016-08-01,RYY,other,11171,3,0
2016-08-01,NR5,other,4190,0,0
2016-08-01,RWF,1,12150,1789,3411
2016-08-01,RWF,other,2042,0,0
2016-08-01,RPA,1,9422,1744,2071
2016-08-01,RVJ,1,7273,1545,2540
2016-08-01,RBZ,1,4328,484,1196
2016-08-01,RBZ,other,6880,0,0
2016-08-01,L83087,other,201,0,0
2016-08-01,RNU,other,2850,116,0
2016-08-01,RTH,1,10576,1649,3150
2016-08-01,RTH,2,1732,0,88
2016-08-01,NLX02,other,645,0,0
2016-08-01,RK9,1,8180,1073,2684
2016-08-01,RK9,2,303,0,0
2016-08-01,RD3,1,5734,344,1616
2016-08-01,RHU,1,9442,2246,3061
2016-08-01,RHU,2,805,5,0
2016-08-01,RHU,other,2098,1,3
2016-08-01,RPC,other,917,2,16
2016-08-01,RHW,1,8777,566,3076
2016-08-01,RHW,2,1354,8,2
2016-08-01,REF,1,6781,1053,2805
2016-08-01,REF,other,2078,13,8
2016-08-01,RH8,1,8665,950,1735
2016-08-01,RA2,1,5582,487,1830
2016-08-01,RD1,1,6108,1417,2074
2016-08-01,RD1,other,897,11,103
2016-08-01,RNZ,1,4010,278,986
2016-08-01,RNZ,2,311,0,0
2016-08-01,Y02666,other,1283,0,0
2016-08-01,RH5,other,8500,20,0
2016-08-01,NTP11,other,4427,2,0
2016-08-01,RW1,other,2754,22,4
2016-08-01,NTPAD,other,5020,19,0
2016-08-01,RTP,1,7930,319,2477
2016-08-01,RDR,other,9160,177,0
2016-08-01,RBA,1,5562,599,1799
2016-08-01,AAH,other,243,0,0
2016-08-01,RDZ,1,6967,238,1865
2016-08-01,RDZ,2,1646,0,14
2016-08-01,RA9,1,6587,759,2533
2016-08-01,RA9,other,3862,0,0
2016-08-01,RHM,1,8093,518,3027
2016-08-01,RHM,2,1660,3,10
2016-08-01,RA7,1,8378,1004,2650
2016-08-01,RA7,2,1945,27,20
2016-08-01,RYR,1,12234,764,3257
2016-08-01,RYR,other,1065,2,0
2016-08-01,RA3,1,4906,855,993
2016-08-01,NDA56,other,2676,18,0
2016-08-01,G82071,other,2407,0,0
2016-08-01,NDA55,other,3201,9,0
2016-08-01,NLX24,other,1562,2,0
2016-08-01,RA4,1,3810,225,1012
2016-07-01,RF4,1,20878,3623,4091
2016-07-01,RF4,2,735,28,0
2016-07-01,RF4,other,2858,14,0
2016-07-01,R1H,1,29016,4273,6576
2016-07-01,R1H,2,667,1,0
2016-07-01,R1H,other,9808,119,0
2016-07-01,AD913,other,4578,2,0
2016-07-01,RYX,other,19122,13,0
2016-07-01,RQM,1,16761,1178,3321
2016-07-01,RQM,other,7362,28,0
2016-07-01,RJ6,1,6008,531,1967
2016-07-01,RJ6,other,4442,74,0
2016-07-01,Y02696,other,1029,0,0
2016-07-01,NX122,other,2738,0,0
2016-07-01,RVR,1,13188,809,3370
2016-07-01,RVR,2,456,6,7
2016-07-01,RJ1,1,12777,1517,3057
2016-07-01,RJ1,2,751,0,0
2016-07-01,RJ1,other,3015,0,0
2016-07-01,Y03082,other,3690,0,0
2016-07-01,RQX,1,10751,490,1641
2016-07-01,RY9,other,4805,3,0
2016-07-01,RYJ,1,9693,1925,3317
2016-07-01,RYJ,2,4007,50,5
2016-07-01,RYJ,other,11077,88,0
2016-07-01,RJZ,1,17404,3805,4486
2016-07-01,RJZ,2,2081,2,0
2016-07-01,RJZ,other,5513,314,0
2016-07-01,RAX,1,8832,612,1637
2016-07-01,RAX,2,992,2,0
2016-07-01,RJ2,1,17635,3245,4459
2016-07-01,RJ2,other,5796,254,0
2016-07-01,R1K,1,11477,2544,5374
2016-07-01,R1K,other,17557,100,0
2016-07-01,RP6,2,8822,88,29
2016-07-01,RAT,other,5038,46,0
2016-07-01,RAP,1,13445,1470,2356
2016-07-01,Y02973,other,852,0,0
2016-07-01,Y02585,other,880,1,0
2016-07-01,AF003,other,568,0,0
2016-07-01,AF002,other,750,0,0
2016-07-01,RAL,1,19112,1961,4008
2016-07-01,RAL,other,3517,0,0
2016-07-01,Y03047,other,1849,0,0
2016-07-01,RJ7,1,13302,829,3712
2016-07-01,RJ7,other,1450,0,0
2016-07-01,F84747,other,2305,0,0
2016-07-01,RAS,1,5359,1872,1707
2016-07-01,RAS,other,8633,64,0
2016-07-01,Y03094,other,3294,0,0
2016-07-01,Y02987,other,1019,0,0
2016-07-01,E84068,other,3360,0,0
2016-07-01,RKE,1,8277,998,1392
2016-07-01,RRV,1,12121,1227,2044
2016-07-01,Y02147,other,9933,0,0
2016-07-01,Y03201,other,2508,0,0
2016-07-01,NL7,other,5174,0,0
2016-07-01,RDD,1,11719,1832,2184
2016-07-01,RC1,1,6446,672,1833
2016-07-01,RYW,2,431,0,0
2016-07-01,M85813,other,3156,0,0
2016-07-01,RQ3,1,4832,257,902
2016-07-01,RJF,1,5756,873,1598
2016-07-01,RJF,other,5064,1,0
2016-07-01,RGT,1,10081,2288,3123
2016-07-01,RGT,other,3253,12,0
2016-07-01,RFS,1,7301,881,1948
2016-07-01,NQ108,other,3149,4,0
2016-07-01,RDE,1,7660,924,2441
2016-07-01,Y03571,other,6224,9,0
2016-07-01,Y02613,other,4059,0,0
2016-07-01,RTG,1,12240,2251,3537
2016-07-01,RTG,other,3808,0,0
2016-07-01,RY8,other,5471,3,0
2016-07-01,NNJ,other,1917,0,0
2016-07-01,RWH,1,9286,2231,3211
2016-07-01,RWH,other,4833,2,0
2016-07-01,NAX,other,727,0,0
2016-07-01,NQ106,other,793,9,0
2016-07-01,RLT,1,6820,740,1137
2016-07-01,NTPAL,other,2099,0,0
2016-07-01,Y02662,other,1355,0,0
2016-07-01,NEH06,other,2123,0,0
2016-07-01,RR1,1,19568,2461,5841
2016-07-01,RR1,other,3916,23,1188
2016-07-01,RY4,other,924,0,0
2016-07-01,RQQ,1,4274,811,865
2016-07-01,RGQ,1,7986,679,2095
2016-07-01,RGQ,other,491,0,162
2016-07-01,RGP,1,7062,650,1191
2016-07-01,RNQ,1,7788,1086,2581
2016-07-01,C82038,other,372,0,0
2016-07-01,RY5,other,14943,212,45
2016-07-01,NJS05,other,3932,53,0
2016-07-01,RC9,1,8984,111,2420
2016-07-01,RC9,other,3657,0,0
2016-07-01,C82009,other,400,0,0
2016-07-01,NLO11,other,639,0,0
2016-07-01,NLO09,other,520,0,0
2016-07-01,RQ8,1,8126,1936,1977
2016-07-01,RQ8,other,467,24,0
2016-07-01,RD8,1,7815,546,1372
2016-07-01,RD8,other,5170,1,0
2016-07-01,RM1,1,10303,1080,2891
2016-07-01,RM1,other,1252,0,0
2016-07-01,Y02646,other,4904,0,0
2016-07-01,RGN,1,8819,2422,2215
2016-07-01,RGN,other,834,1,0
2016-07-01,RNS,1,9296,904,2845
2016-07-01,RNS,2,920,8,0
2016-07-01,NMH01,other,5936,0,0
