period,org_code,type,attendances,breaches,admissions
Jun-16,NTP11,other,4290,3,0
Jun-16,RW1,other,2379,20,13
Jun-16,NTPAD,other,3390,3,0
Jun-16,RTP,1,7802,282,2534
Jun-16,RDR,other,8959,83,0
Jun-16,RBA,1,5215,327,1523
Jun-16,AAH,other,280,0,0
Jun-16,RDZ,1,6350,316,1752
Jun-16,RDZ,2,1534,0,10
Jun-16,RA9,1,6350,810,2472
Jun-16,RA9,other,3322,0,0
Jun-16,RHM,1,8228,581,3074
Jun-16,RHM,2,1675,6,18
Jun-16,RA7,1,8821,1173,2688
Jun-16,RA7,2,1967,15,14
Jun-16,RYR,1,11799,515,3246
Jun-16,RYR,other,1012,1,0
Jun-16,RA3,1,4584,545,1014
Jun-16,NDA56,other,2450,17,0
Jun-16,G82071,other,2134,0,0
Jun-16,NDA55,other,3315,7,0
Jun-16,NLX24,other,1666,5,0
Jun-16,RA4,1,3992,454,1057
May-16,RF4,1,20827,4492,4306
May-16,RF4,2,563,0,0
May-16,RF4,other,2753,7,0
May-16,R1H,1,29397,5366,6673
May-16,R1H,2,614,14,0
May-16,R1H,other,11052,69,0
May-16,AD913,other,4542,2,0
May-16,RYX,other,19018,23,0
May-16,RQM,1,16705,929,3590
May-16,RQM,other,7763,105,0
May-16,RJ6,1,6274,697,2025
May-16,RJ6,other,4315,55,0
May-16,Y02696,other,1232,0,0
May-16,NX122,other,2928,0,0
May-16,RVR,1,12984,889,3056
May-16,RVR,2,417,0,6
May-16,RJ1,1,13263,1815,3154
May-16,RJ1,2,748,0,0
May-16,RJ1,other,3085,0,0
May-16,Y03082,other,3753,0,0
May-16,RQX,1,11052,736,1612
May-16,RY9,other,4849,9,0
May-16,RYJ,1,9758,2224,3388
May-16,RYJ,2,3946,34,14
May-16,RYJ,other,11194,252,0
May-16,RJZ,1,17656,3515,4531
May-16,RJZ,2,2286,20,0
May-16,RJZ,other,5626,284,0
May-16,RAX,1,9241,794,1638
May-16,RAX,2,917,9,0
May-16,RJ2,1,18202,3064,3909
May-16,RJ2,other,5688,209,0
May-16,R1K,1,12786,3145,5487
May-16,R1K,other,15782,278,0
May-16,RP6,2,8908,243,40
May-16,RAT,other,5255,49,0
May-16,RAP,1,14979,4059,2215
May-16,Y02973,other,739,0,0
May-16,Y02585,other,856,4,0
May-16,AF003,other,527,0,0
May-16,AF002,other,719,0,0
May-16,RAL,1,19574,1733,4251
May-16,RAL,other,3383,0,0
May-16,Y03047,other,1906,0,0
May-16,RJ7,1,13504,960,3764
May-16,RJ7,other,1563,2,0
May-16,F84747,other,2689,0,0
May-16,RAS,1,5268,1992,1697
May-16,RAS,other,9003,74,0
May-16,Y03094,other,3059,0,0
May-16,Y02987,other,1031,0,0
May-16,E84068,other,3250,0,0
May-16,RKE,1,8540,1205,1407
May-16,RRV,1,12155,1419,2052
May-16,Y02147,other,10093,0,0
May-16,Y03201,other,2431,0,0
May-16,NL7,other,5396,0,0
May-16,RDD,1,11812,2089,2023
May-16,RC1,1,6508,475,1848
May-16,RYW,2,457,0,0
May-16,M85813,other,3323,0,0
May-16,RQ3,1,5042,212,875
May-16,RJF,1,5604,1112,1633
May-16,RJF,other,4605,0,0
May-16,RGT,1,9829,2229,3135
May-16,RGT,other,3119,0,0
May-16,RFS,1,7158,926,1999
May-16,NQ108,other,2855,2,0
May-16,RDE,1,7359,1081,2482
May-16,Y03571,other,6204,1,0
May-16,Y02613,other,4412,0,0
May-16,RTG,1,12110,1631,3598
May-16,RTG,other,4149,1,0
May-16,RY8,other,5071,1,0
May-16,NNJ,other,1908,0,0
May-16,RWH,1,9162,2104,3148
May-16,RWH,other,4672,7,0
May-16,NAX,other,532,0,0
May-16,NQ106,other,657,1,0
May-16,RLT,1,6320,470,1209
May-16,NTPAL,other,2156,0,0
May-16,Y02662,other,1211,0,0
May-16,NEH06,other,1922,1,0
May-16,RR1,1,20285,3106,6023
May-16,RR1,other,3752,62,1204
May-16,RY4,other,912,0,0
May-16,RQQ,1,4287,1031,954
May-16,RGQ,1,7646,482,2146
May-16,RGQ,other,496,0,157
May-16,RGP,1,6683,345,1123
May-16,RNQ,1,7571,991,2450
May-16,C82038,other,377,0,0
May-16,RY5,other,14596,115,40
May-16,NJS05,other,3934,87,0
May-16,RC9,1,8932,158,2505
May-16,RC9,other,3666,0,0
May-16,C82009,other,313,0,0
May-16,NLO11,other,642,1,0
May-16,NLO09,other,475,1,0
May-16,RQ8,1,8025,1758,1945
May-16,RQ8,other,565,10,0
May-16,RD8,1,7651,676,1387
May-16,RD8,other,4989,5,0
May-16,RM1,1,9941,1227,2955
May-16,RM1,other,1065,0,0
May-16,Y02646,other,5224,0,0
May-16,RGN,1,8527,1940,2373
May-16,RGN,other,784,1,0
May-16,RNS,1,9230,1086,2870
May-16,RNS,2,929,12,0
May-16,NMH01,other,6014,0,0
May-16,NR3,other,5039,186,0
May-16,RX1,1,15682,4338,3828
May-16,RX1,2,1491,7,0
May-16,RX1,other,213,1,0
May-16,NLO10,other,2972,16,0
May-16,C82010,other,345,0,0
May-16,NLO12,other,281,0,0
May-16,Y02428,other,2237,0,0
May-16,RXK,1,15009,1401,3256
May-16,RXK,2,2346,50,28
May-16,RXK,other,3011,0,0
May-16,RK5,1,9247,593,2663
May-16,RK5,other,3959,46,11
May-16,RXW,1,10642,1922,2298
May-16,RXW,other,2012,0,0
May-16,R1D,2,437,0,0
May-16,R1D,other,2222,1,0
May-16,Y02568,other,4028,0,0
May-16,Y02615,other,5954,0,0
May-16,RJC,1,5447,263,1633
May-16,RJC,other,702,0,0
May-16,RAJ,1,8838,1036,2322
May-16,Y02961,other,4100,0,0
May-16,RNA,1,8800,627,2581
May-16,RNA,other,7119,0,0
May-16,RQW,1,8693,2350,2062
May-16,RQW,other,238,0,0
May-16,RCX,1,5496,762,1847
May-16,RL4,1,11800,1922,2771
May-16,RL4,other,4664,0,0
May-16,RWD,1,14646,2414,3704
May-16,RRK,1,10199,1843,2878
May-16,RKB,1,12263,3132,3882
May-16,RKB,2,1855,30,82
May-16,RKB,other,2473,5,3
May-16,RWE,1,12817,4080,3622
May-16,RWE,2,1848,57,4
May-16,RWE,other,6318,90,228
May-16,RJE,1,16008,4424,4751
May-16,RJE,2,394,0,0
May-16,RJE,other,5118,40,0
May-16,RBK,1,6251,923,1848
May-16,RBK,other,4267,10,0
May-16,ATQ02,other,3914,0,0
May-16,RWG,1,8006,1702,2864
May-16,RWG,other,4555,67,0
May-16,RGR,1,5930,775,1880
May-16,NLO20,other,3582,44,0
May-16,RWP,1,11100,2957,3111
May-16,RWP,other,5761,0,0
May-16,R1A,2,746,0,0
May-16,RLQ,1,4957,846,899
May-16,RLQ,other,3709,0,0
May-16,REM,1,7096,1790,2556
May-16,REM,other,6552,0,0
May-16,RCF,1,5095,386,1028
May-16,RBS,1,5189,332,1026
May-16,RFF,1,7393,341,2057
May-16,RXL,1,7754,1997,1981
May-16,RXL,other,9878,3,0
May-16,RMC,1,10051,1874,2304
May-16,RAE,1,12286,1211,2836
May-16,NNF09,other,1076,0,0
May-16,RY2,other,8566,40,0
May-16,RWY,1,13588,897,2658
May-16,NTP08,other,3884,8,0
May-16,RW3,1,13280,1636,3716
May-16,RW3,2,3474,8,143
May-16,RW3,other,10333,14,172
May-16,RLN,1,7643,699,2618
May-16,RLN,2,2345,9,32
May-16,RLN,other,2700,5,0
May-16,RJR,1,6232,524,1831
May-16,RJR,other,726,1,0
May-16,RXP,1,11675,1772,3266
May-16,RXP,other,14340,0,0
May-16,RNN,other,1255,30,0
May-16,RP5,1,11950,1015,3340
May-16,RP5,other,2808,0,370
May-16,RJN,1,4252,764,910
May-16,RJN,other,398,0,0
May-16,RXR,1,10033,2195,3227
May-16,RXR,other,6470,203,59
May-16,NNF28,other,351,0,0
May-16,RR7,1,7745,332,1775
May-16,RR7,other,2522,4,0
May-16,RCD,1,4304,234,930
May-16,RCD,other,876,0,0
May-16,RWA,1,11639,1832,1627
May-16,RWA,other,1363,3,0
May-16,RV9,other,1821,1,0
May-16,RXN,1,8147,1452,2032
May-16,RXN,other,3312,6,146
May-16,Y01231,other,2841,0,0
May-16,RR8,1,18873,2040,6756
May-16,RR8,other,2307,0,0
May-16,Y02875,other,3615,0,0
May-16,RY1,other,2402,0,0
May-16,REP,2,1039,21,110
May-16,Y01069,other,3455,0,0
May-16,RBT,1,5879,1130,2148
May-16,RBT,other,1937,0,0
May-16,RXF,1,21016,2804,4531
May-16,RNL,1,8328,1071,1982
May-16,RVW,1,6264,525,1559
May-16,RVW,other,1710,1,4
May-16,RTV,other,1877,0,0
May-16,NLO01,other,6551,32,0
May-16,RJL,1,11708,920,2598
May-16,RJL,other,1846,1,0
May-16,RTF,1,15060,539,3913
May-16,RTF,other,2130,0,0
May-16,RW6,1,23710,3693,4946
May-16,RW6,other,4535,125,102
May-16,RT2,other,5196,2,0
May-16,RQ6,1,8027,1905,2409
May-16,RQ6,2,1936,5,45
May-16,RQ6,other,10415,0,0
May-16,RM3,1,9015,882,2993
May-16,RCU,1,5130,102,678
May-16,RHQ,1,9642,1933,2796
May-16,RHQ,2,1166,0,1
May-16,RHQ,other,7452,0,3
May-16,RTR,1,11500,784,2108
May-16,RTR,other,6229,0,32
May-16,RE9,1,5751,473,1381
May-16,RE9,other,823,3,0
May-16,RVY,1,6394,1201,2001
May-16,RVY,other,5426,8,0
May-16,RBN,1,9206,1872,3297
May-16,RBN,other,5568,16,0
May-16,RWJ,1,8559,1578,2376
May-16,RMP,1,7680,602,1881
May-16,RTD,1,10941,872,2366
May-16,RTD,2,1625,40,20
May-16,RTD,other,4573,1,1
May-16,RFR,1,6978,691,1468
May-16,RM2,1,8355,2020,2376
May-16,RTX,1,8216,912,2259
May-16,RTX,other,2035,58,130
May-16,RWW,1,7126,829,2780
May-16,RWW,other,3605,10,1
May-16,RY7,other,6122,54,0
May-16,RBL,1,8345,1869,2299
May-16,RBL,other,2909,0,0
May-16,AJN,other,1818,0,0
May-16,RRF,1,8249,799,1883
May-16,RCB,1,10133,2031,3238
May-16,RCB,other,6846,28,0
May-16,RTK,1,8777,1083,2003
May-16,RTK,other,1315,0,0
May-16,Y02688,other,3547,15,0
May-16,NQT10,other,3658,0,0
May-16,RWX,other,6062,0,0
May-16,RXH,1,13153,1965,3378
May-16,RXH,2,1143,0,22
May-16,NLW,other,5511,14,0
May-16,RXQ,1,6592,1169,2819
May-16,RXQ,2,1161,0,427
May-16,RXQ,other,3898,62,0
May-16,Y02596,other,2315,0,0
May-16,Y00058,other,2781,5,0
May-16,NLT02,other,1173,0,0
May-16,RJ8,other,9452,17,8
May-16,RN7,1,8917,1849,2214
May-16,RBD,1,3900,220,1284
May-16,RDY,other,4138,2,1
May-16,RVV,1,13303,3124,3284
May-16,RVV,other,5334,105,1199
May-16,RXC,1,9573,1431,2619
May-16,RDU,1,20759,1001,6159
May-16,R1J,other,6472,16,2
May-16,RTE,1,11854,1491,3867
May-16,RN3,1,6488,830,2269
May-16,RN3,other,6557,29,0
May-16,RN5,1,9736,2263,2247
May-16,RN5,other,725,0,0
May-16,NDA57,other,657,10,0
May-16,R1F,1,3545,398,793
May-16,R1F,other,1757,0,0
May-16,RYY,other,8576,0,0
May-16,NR5,other,4049,1,0
May-16,RWF,1,12560,1379,3359
May-16,RWF,other,2084,8,0
May-16,RPA,1,9974,1825,2126
May-16,RVJ,1,7336,1749,2434
May-16,RBZ,1,4065,603,1233
May-16,RBZ,other,7328,0,0
May-16,RNU,other,3007,134,0
May-16,RTH,1,11810,1747,3520
May-16,RTH,2,1632,0,87
May-16,NLX02,other,690,0,0
May-16,RK9,1,8542,1832,2671
May-16,RK9,2,240,0,0
May-16,RD3,1,5988,536,1643
May-16,RHU,1,9662,2485,3094
May-16,RHU,2,782,2,0
May-16,RHU,other,2016,5,7
May-16,RPC,other,920,7,10
May-16,RHW,1,9506,732,3278
May-16,RHW,2,1343,10,5
May-16,REF,1,6293,1574,2625
May-16,REF,other,1855,9,14
May-16,RH8,1,9129,724,2006
May-16,RA2,1,6100,672,1721
May-16,RD1,1,5989,873,2031
May-16,RD1,other,1118,7,56
May-16,RNZ,1,4263,252,1223
May-16,RNZ,2,267,11,0
May-16,Y02666,other,2381,0,0
May-16,RH5,other,7973,28,0
May-16,NTP11,other,4631,7,0
May-16,RW1,other,2515,33,5
May-16,NTPAD,other,4407,0,0
May-16,RTP,1,8317,376,2598
May-16,RDR,other,9562,142,0
May-16,RBA,1,5526,426,1648
May-16,AAH,other,200,0,0
May-16,RDZ,1,6756,420,1890
May-16,RDZ,2,1579,1,7
May-16,RA9,1,6534,1228,2631
May-16,RA9,other,3207,1,0
May-16,RHM,1,8506,734,3196
May-16,RHM,2,1600,4,20
May-16,RA7,1,9309,930,2789
May-16,RA7,2,1946,9,15
May-16,RYR,1,12452,539,3389
May-16,RYR,other,1013,1,0
May-16,RA3,1,4721,503,1056
May-16,NDA56,other,2624,46,0
May-16,G82071,other,2159,0,0
May-16,NDA55,other,3364,42,0
May-16,NLX24,other,1596,5,0
May-16,RA4,1,4156,305,1334
Apr-16,RF4,1,18788,4082,4074
Apr-16,RF4,2,561,5,0
Apr-16,RF4,other,2685,17,0
Apr-16,R1H,1,27396,5099,6424
Apr-16,R1H,2,700,5,0
Apr-16,R1H,other,10317,143,0
Apr-16,AD913,other,3836,1,0
Apr-16,RYX,other,17369,0,0
Apr-16,RQM,1,15154,1199,3415
Apr-16,RQM,other,6936,76,0
Apr-16,RJ6,1,5904,707,1919
Apr-16,RJ6,other,3794,80,0
Apr-16,Y02696,other,1116,0,0
Apr-16,NX122,other,2795,0,0
Apr-16,RVR,1,11929,623,2950
Apr-16,RVR,2,461,3,6
Apr-16,RJ1,1,11554,1219,2910
Apr-16,RJ1,2,797,0,0
Apr-16,RJ1,other,2788,1,0
Apr-16,Y03082,other,3909,0,0
Apr-16,RQX,1,9822,583,1569
Apr-16,RY9,other,4251,0,0
Apr-16,RYJ,1,9174,2386,3220
Apr-16,RYJ,2,3760,54,10
Apr-16,RYJ,other,10124,133,0
Apr-16,RJZ,1,16688,3608,4504
Apr-16,RJZ,2,2189,11,0
Apr-16,RJZ,other,5203,358,0
Apr-16,RAX,1,8328,459,1541
Apr-16,RAX,2,925,1,0
Apr-16,RJ2,1,16802,2908,3516
Apr-16,RJ2,other,4940,149,0
Apr-16,R1K,1,11715,2652,5141
Apr-16,R1K,other,16850,150,0
Apr-16,RP6,2,8717,320,27
Apr-16,RAT,other,4707,62,0
Apr-16,RAP,1,13604,3730,2153
Apr-16,Y02973,other,728,0,0
Apr-16,Y02585,other,912,9,0
Apr-16,AF003,other,482,0,0
Apr-16,AF002,other,608,0,0
Apr-16,RAL,1,17771,2013,3785
Apr-16,RAL,other,3040,0,0
Apr-16,Y03047,other,2276,0,0
Apr-16,RJ7,1,12447,1416,3424
Apr-16,RJ7,other,1290,0,0
Apr-16,F84747,other,2446,0,0
Apr-16,RAS,1,4958,1745,1632
Apr-16,RAS,other,8174,25,0
Apr-16,Y03094,other,2910,0,0
Apr-16,Y02987,other,1157,0,0
Apr-16,E84068,other,3283,0,0
Apr-16,RKE,1,7878,1251,1261
Apr-16,RRV,1,11254,1359,2005
Apr-16,Y02147,other,8878,0,0
Apr-16,Y03201,other,2398,0,0
Apr-16,NL7,other,4877,3,0
Apr-16,RDD,1,10967,2450,2104
Apr-16,RC1,1,5820,357,1769
Apr-16,RYW,2,470,0,0
Apr-16,M85813,other,3093,0,0
Apr-16,RQ3,1,4639,164,919
Apr-16,RJF,1,5517,1134,1605
Apr-16,RJF,other,4212,0,0
Apr-16,RGT,1,8889,1103,2918
Apr-16,RGT,other,3130,0,0
Apr-16,RFS,1,6540,632,1887
Apr-16,NQ108,other,2409,6,0
Apr-16,RDE,1,6735,1773,2385
Apr-16,Y03571,other,5756,2,0
Apr-16,Y02613,other,4067,0,0
Apr-16,RTG,1,11008,1772,3461
Apr-16,RTG,other,3839,1,0
Apr-16,RY8,other,4309,0,0
Apr-16,NNJ,other,1774,0,0
Apr-16,RWH,1,8035,2314,2714
Apr-16,RWH,other,4242,4,0
Apr-16,NAX,other,460,0,0
Apr-16,NQ106,other,589,0,0
Apr-16,RLT,1,5691,800,1023
Apr-16,NTPAL,other,2139,0,0
Apr-16,Y02662,other,1237,0,0
Apr-16,NEH06,other,1635,0,0
Apr-16,RR1,1,18088,2564,5629
Apr-16,RR1,other,3384,31,1228
Apr-16,RY4,other,819,0,0
Apr-16,RQQ,1,3700,669,831
Apr-16,RGQ,1,7051,358,2103
Apr-16,RGQ,other,380,0,132
Apr-16,RGP,1,5886,289,1038
Apr-16,RNQ,1,6904,1005,2061
Apr-16,C82038,other,375,0,0
Apr-16,RY5,other,13309,79,29
Apr-16,NJS05,other,3366,61,0
Apr-16,RC9,1,7983,128,2251
Apr-16,RC9,other,3432,0,0
Apr-16,C82009,other,304,0,0
Apr-16,NLO11,other,549,0,0
Apr-16,NLO09,other,434,2,0
Apr-16,RQ8,1,7194,1596,1892
Apr-16,RQ8,other,492,6,0
Apr-16,RD8,1,6906,476,1394
Apr-16,RD8,other,4605,0,0
Apr-16,RM1,1,9072,1443,2692
Apr-16,RM1,other,874,0,0
Apr-16,Y02646,other,4780,0,0
Apr-16,RGN,1,7832,2032,2209
Apr-16,RGN,other,677,1,0
Apr-16,RNS,1,8299,1063,2755
Apr-16,RNS,2,931,3,0
Apr-16,NMH01,other,5473,0,0
Apr-16,NR3,other,4672,194,0
Apr-16,RX1,1,13901,3392,3700
Apr-16,RX1,2,1464,2,0
Apr-16,RX1,other,172,0,0
Apr-16,NLO10,other,2544,7,0
Apr-16,C82010,other,333,0,0
Apr-16,NLO12,other,266,0,0
Apr-16,Y02428,other,1984,0,0
Apr-16,RXK,1,13407,1569,3175
Apr-16,RXK,2,2344,39,28
Apr-16,RXK,other,2948,0,0
Apr-16,RK5,1,8139,859,2446
Apr-16,RK5,other,3753,94,18
Apr-16,RXW,1,9737,1852,2108
Apr-16,RXW,other,1865,0,0
Apr-16,R1D,2,420,0,0
Apr-16,R1D,other,1996,0,0
Apr-16,Y02568,other,3769,0,0
Apr-16,Y02615,other,5590,0,0
Apr-16,RJC,1,5065,250,1557
Apr-16,RJC,other,613,0,0
Apr-16,RAJ,1,8234,1031,2279
Apr-16,NLO02,other,452,2,0
Apr-16,Y02961,other,4124,0,0
Apr-16,RNA,1,7824,529,2310
Apr-16,RNA,other,6470,0,0
Apr-16,RQW,1,7781,1984,1851
Apr-16,RQW,other,246,0,0
Apr-16,RCX,1,4854,617,1858
Apr-16,RL4,1,10811,1613,2740
Apr-16,RL4,other,4414,0,0
Apr-16,RWD,1,13130,2555,3409
Apr-16,RRK,1,9044,1195,2744
Apr-16,RKB,1,11187,2972,3577
Apr-16,RKB,2,1804,22,92
Apr-16,RKB,other,2139,4,8
Apr-16,RWE,1,11449,3406,3383
Apr-16,RWE,2,1895,122,7
Apr-16,RWE,other,5580,21,193
Apr-16,RJE,1,14718,4227,4622
Apr-16,RJE,2,443,0,0
Apr-16,RJE,other,4806,15,0
Apr-16,RBK,1,6077,913,1757
Apr-16,RBK,other,3833,7,0
Apr-16,ATQ02,other,3750,0,0
Apr-16,RWG,1,7209,2244,2379
Apr-16,RWG,other,3905,70,0
Apr-16,RGR,1,5322,499,1616
Apr-16,NLO20,other,3032,48,0
Apr-16,RWP,1,9754,2339,2931
Apr-16,RWP,other,5204,0,0
Apr-16,R1A,2,717,0,0
Apr-16,RLQ,1,4299,716,823
Apr-16,RLQ,other,3184,0,0
Apr-16,REM,1,6585,1332,2379
Apr-16,REM,other,6082,0,0
Apr-16,RCF,1,4564,297,1007
Apr-16,RBS,1,4562,194,937
Apr-16,RFF,1,6761,473,2012
Apr-16,RXL,1,7076,1605,1916
Apr-16,RXL,other,9182,9,0
Apr-16,RMC,1,9224,1822,2182
Apr-16,RAE,1,11005,901,2775
Apr-16,NNF09,other,845,0,0
Apr-16,RY2,other,7639,32,0
Apr-16,RWY,1,12120,743,2478
Apr-16,NTP08,other,3852,0,0
Apr-16,RW3,1,11977,1655,3347
Apr-16,RW3,2,3353,11,133
Apr-16,RW3,other,9619,26,153
Apr-16,RLN,1,6933,769,2525
Apr-16,RLN,2,2278,8,34
Apr-16,RLN,other,2489,7,0
Apr-16,RJR,1,5671,688,1891
Apr-16,RJR,other,782,8,0
Apr-16,RXP,1,10546,1943,3071
Apr-16,RXP,other,12646,0,0
Apr-16,RNN,other,1129,10,0
Apr-16,RP5,1,10784,669,3070
Apr-16,RP5,other,2766,0,308
Apr-16,RJN,1,3887,659,859
Apr-16,RJN,other,460,0,0
Apr-16,RXR,1,9069,1573,2927
Apr-16,RXR,other,5344,84,33
Apr-16,NNF28,other,307,0,0
Apr-16,RR7,1,6736,138,1606
Apr-16,RR7,other,2230,0,0
Apr-16,RCD,1,3830,246,839
Apr-16,RCD,other,693,0,0
Apr-16,RWA,1,10307,1223,1332
Apr-16,RWA,other,1243,4,0
Apr-16,RV9,other,1547,1,0
Apr-16,RXN,1,8962,1235,1947
Apr-16,RXN,other,1073,1,39
Apr-16,Y01231,other,2483,0,0
Apr-16,RR8,1,16500,1792,6258
Apr-16,RR8,other,1884,0,0
Apr-16,Y02875,other,3719,0,0
Apr-16,RY1,other,2043,0,0
Apr-16,REP,2,963,4,114
Apr-16,Y01069,other,3235,0,0
Apr-16,RBT,1,5114,708,1875
Apr-16,RBT,other,1823,0,0
Apr-16,RXF,1,19118,2219,4113
Apr-16,RNL,1,7296,834,1869
Apr-16,RVW,1,5650,450,1409
Apr-16,RVW,other,1419,1,1
Apr-16,RTV,other,1677,0,0
Apr-16,NLO01,other,6106,10,0
Apr-16,RJL,1,10526,1214,2556
Apr-16,RJL,other,1517,4,0
Apr-16,RTF,1,13608,728,3491
Apr-16,RTF,other,1915,4,0
Apr-16,RW6,1,21068,3501,4741
Apr-16,RW6,other,4184,88,80
Apr-16,RT2,other,5132,3,0
Apr-16,RQ6,1,7383,2103,2200
Apr-16,RQ6,2,1846,1,44
Apr-16,RQ6,other,9627,0,0
Apr-16,RM3,1,7997,587,2652
Apr-16,RCU,1,4849,183,637
Apr-16,Y02565,other,5226,0,0
Apr-16,RTR,1,10077,705,1979
Apr-16,RTR,other,5673,0,28
Apr-16,RE9,1,4927,436,1207
Apr-16,RE9,other,730,5,0
Apr-16,RVY,1,5746,1240,1876
Apr-16,RVY,other,5259,15,0
Apr-16,RBN,1,8212,1523,3046
Apr-16,RBN,other,5143,25,0
Apr-16,RWJ,1,7662,1585,2240
Apr-16,RMP,1,6892,520,1762
Apr-16,RTD,1,9712,843,2142
Apr-16,RTD,2,1701,36,20
Apr-16,RTD,other,4161,0,1
Apr-16,RFR,1,6262,442,1348
Apr-16,RM2,1,7696,1666,2385
Apr-16,RTX,1,7217,1109,2087
Apr-16,RTX,other,1572,72,135
Apr-16,RWW,1,6517,915,2643
Apr-16,RWW,other,3232,16,1
Apr-16,RY7,other,5445,20,0
Apr-16,RBL,1,7132,1423,2199
Apr-16,RBL,other,2550,1,0
Apr-16,AJN,other,1765,0,0
Apr-16,RRF,1,7368,518,1787
Apr-16,RCB,1,9101,1986,3008
Apr-16,RCB,other,6028,22,0
Apr-16,RTK,1,7898,1573,1845
Apr-16,RTK,other,1255,0,0
Apr-16,Y02688,other,3521,3,0
Apr-16,NQT10,other,3339,0,0
Apr-16,RWX,other,5494,0,0
Apr-16,RXH,1,10669,1857,2857
Apr-16,RXH,2,1091,0,16
Apr-16,NLW,other,5037,56,0
Apr-16,RXQ,1,6475,929,2553
Apr-16,RXQ,2,1125,0,426
Apr-16,RXQ,other,3376,12,0
Apr-16,Y02596,other,2190,0,0
Apr-16,Y00058,other,2744,12,0
Apr-16,NLT02,other,1080,0,0
Apr-16,RJ8,other,8213,12,5
Apr-16,RN7,1,8118,1315,2172
Apr-16,RBD,1,3600,401,1308
Apr-16,RDY,other,3509,2,2
Apr-16,RVV,1,11821,2456,2999
Apr-16,RVV,other,4694,168,1173
Apr-16,RXC,1,8175,1399,2622
Apr-16,RDU,1,18792,1191,5624
Apr-16,R1J,other,5510,24,3
Apr-16,RTE,1,10777,1575,3771
Apr-16,RN3,1,6146,1450,2138
Apr-16,RN3,other,5902,30,0
Apr-16,RN5,1,8559,1933,2061
Apr-16,RN5,other,638,0,0
Apr-16,NDA57,other,671,1,0
Apr-16,R1F,1,3154,729,821
Apr-16,R1F,other,1570,0,0
Apr-16,RYY,other,7798,1,0
Apr-16,NR5,other,3525,0,0
Apr-16,RWF,1,11282,1088,3180
Apr-16,RWF,other,1675,2,0
Apr-16,RPA,1,8878,1970,2020
Apr-16,RVJ,1,6931,1586,2271
Apr-16,RBZ,1,3589,294,1105
Apr-16,RBZ,other,6176,0,0
Apr-16,RNU,other,2661,147,0
Apr-16,RTH,1,10401,1494,3092
Apr-16,RTH,2,1599,0,78
Apr-16,NLX02,other,622,0,0
Apr-16,RK9,1,7665,1082,2429
Apr-16,RK9,2,244,0,0
Apr-16,RD3,1,5424,593,1577
Apr-16,RHU,1,8563,2647,2905
Apr-16,RHU,2,819,4,0
Apr-16,RHU,other,1777,2,4
Apr-16,RPC,other,799,10,12
Apr-16,RHW,1,8569,873,3071
Apr-16,RHW,2,1248,1,6
Apr-16,REF,1,5567,1218,2553
Apr-16,REF,other,1483,10,11
Apr-16,RH8,1,7905,542,1848
Apr-16,RA2,1,5399,774,1451
Apr-16,RD1,1,5749,875,2124
Apr-16,RD1,other,1060,15,78
Apr-16,RNZ,1,3693,351,1048
Apr-16,RNZ,2,294,14,0
Apr-16,Y02666,other,2050,0,0
Apr-16,RH5,other,7068,92,0
Apr-16,NTP11,other,4165,2,0
Apr-16,RW1,other,2029,19,1
Apr-16,NTPAD,other,3706,3,0
Apr-16,RTP,1,7520,654,2278
Apr-16,RDR,other,8535,60,0
Apr-16,RBA,1,5102,459,1578
Apr-16,AAH,other,212,0,0
Apr-16,RDZ,1,5921,658,1730
Apr-16,RDZ,2,1585,1,9
Apr-16,RA9,1,5923,919,2324
Apr-16,RA9,other,2703,0,0
Apr-16,RHM,1,7874,1139,3046
Apr-16,RHM,2,1559,9,17
Apr-16,RA7,1,8634,1342,2630
Apr-16,RA7,2,2056,13,12
Apr-16,RYR,1,11173,416,3123
Apr-16,RYR,other,965,1,0
Apr-16,RA3,1,4205,997,987
Apr-16,NDA56,other,2601,3,0
Apr-16,G82071,other,2049,0,0
Apr-16,NDA55,other,3103,15,0
Apr-16,NLX24,other,1517,1,0
Apr-16,RA4,1,3813,303,1359
Mar-18,RF4,1,21452,6495,5144
Mar-18,RF4,2,720,2,0
Mar-18,RF4,other,2903,60,0
Mar-18,R1H,1,28465,6379,7670
Mar-18,R1H,2,763,2,0
Mar-18,R1H,other,14837,48,0
Mar-18,AD913,other,4773,3,0
Mar-18,E84069,other,1785,0,0
Mar-18,Y02692,other,3742,0,0
Mar-18,RYX,other,19089,257,0
Mar-18,RQM,1,18906,1564,3899
Mar-18,RQM,other,9376,112,0
Mar-18,RJ6,1,6672,1884,1995
Mar-18,RJ6,other,11051,223,0
Mar-18,Y02696,other,1357,0,0
Mar-18,RVR,1,12960,1431,3528
Mar-18,RVR,2,491,1,11
Mar-18,RVR,other,1129,0,0
Mar-18,RJ1,1,13467,2581,3374
Mar-18,RJ1,2,789,0,0
Mar-18,RJ1,other,3087,8,0
Mar-18,Y03082,other,3998,0,0
Mar-18,RQX,1,10768,898,1793
Mar-18,RY9,other,5142,6,0
Mar-18,RYJ,1,10057,3828,3337
Mar-18,RYJ,2,3929,35,12
Mar-18,RYJ,other,9985,167,0
Mar-18,RJZ,1,16452,6284,4301
Mar-18,RJZ,other,7150,525,0
Mar-18,RAX,1,9278,1657,2277
